Id,ParentCountryDivisionId,Name,Code,DivisionType
997,228,دودانگه,2,3
998,228,رودپی,6,3
999,228,رودپی شمالی,7,3
1000,228,کلیجان رستاق,5,3
1001,228,مرکزئ,3,3
1002,119,هیدوچ,2,3
1003,241,گتیج,2,3
1004,241,مرکزی,1,3
1005,229,مرکزی,1,3
1006,253,گواور,2,3
1007,252,کرچمبو,2,3
1008,252,مرکزی,1,3
1009,251,کرون,1,3
1010,251,مرکزی,2,3
1011,250,چنارود,1,3
1012,250,مرکزی,2,3
1013,249,مرکزی,1,3
1014,414,نوق,4,3
1015,243,کلات,1,3
1016,243,سراب باغ,3,3
1017,244,مرکزئ,2,3
1018,244,زرنه,1,3
1019,245,مرکزئ,3,3
1020,213,صیدون,3,3
1021,245,سیوان,4,3
1022,84,مرکزی,1,3
1023,246,مرکزی,2,3
1024,247,مرکزی,2,3
1025,247,کربال,1,3
1026,56,مرکزی,4,3
1027,248,مرکزی,1,3
1028,245,چوار,2,3
1029,480,خواجه,1,3
1030,369,نازلو,5,3
1031,257,کیشکور,2,3
1032,268,چترود,7,3
1033,268,راین,6,3
1034,267,رونیز,1,3
1035,267,مرکزی,2,3
1036,266,حسن آباد,3,3
1037,266,سده,1,3
1038,332,مرکزی,2,3
1039,265,آشار,2,3
1040,265,مرکزی,1,3
1041,264,آیسک,1,3
1042,264,سه قلعه,2,3
1043,263,درح,3,3
1044,262,مرکزئ,2,3
1045,261,مرکزی,1,3
1046,193,مرکزئ,2,3
1047,260,بهمن,1,3
1048,154,مرکزی,2,3
1049,259,گاریزات,4,3
1050,259,مرکزئ,2,3
1051,328,مرکزی,2,3
1052,258,جنت,5,3
1053,258,رستاق,2,3
1054,258,فسارود,6,3
1055,269,جزینک,1,3
1056,151,سندرک,2,3
1057,151,مرکزئ,3,3
1058,284,پیرسلمان,2,3
1059,284,مرکزی,1,3
1060,297,دهج,2,3
1061,150,مروست,2,3
1062,260,مرکزئ,2,3
1063,285,مرکزئ,1,3
1064,270,قره قویون,1,3
1065,282,کشاورز,2,3
1066,283,مرکزی,2,3
1067,281,تشان,4,3
1068,281,زیدون,2,3
1069,280,انابد,1,3
1070,280,شهرآباد,3,3
1071,280,مرکزئ,2,3
1072,51,لاله آباد,5,3
1073,51,مرکزئ,2,3
1074,279,بهنمیر,3,3
1075,279,رودبست,4,3
1076,279,مرکزئ,2,3
1077,278,مرکزئ,2,3
1078,278,یانه سر,4,3
1079,277,کلاتان,2,3
1080,282,مرکزئ,1,3
1081,277,مرکزی,1,3
1082,276,مرکزی,1,3
1083,275,بوستان,2,3
1084,177,مرکزئ,4,3
1085,274,رودبارالموت شرقی,2,3
1086,274,رودبارالموت غربی,3,3
1087,274,طارم سفلی,4,3
1088,184,مرکزئ,1,3
1089,338,میان آب,4,3
1090,273,سویسه,2,3
1091,273,مرکزی,1,3
1092,272,عقیلی,1,3
1093,272,مرکزی,2,3
1094,271,حتی,2,3
1095,322,مرکزئ,1,3
1096,276,روداب,2,3
1097,334,مرکزی,1,3
1098,309,دینور,1,3
1099,309,مرکزی,2,3
1100,294,ایلخچی,1,3
1101,294,مرکزی,2,3
1102,293,فندقلو,5,3
1103,293,مرکزی,2,3
1104,292,پارود,5,3
1105,319,مرکزئ,2,3
1106,291,مرکزئ,2,3
1107,330,مرکزی,2,3
1108,290,فیروزآباد,1,3
1109,290,مرکزی,2,3
1110,289,درب گنبد,5,3
1111,288,شادمهر,1,3
1112,288,مرکزئ,2,3
1113,287,زبرخان,2,3
1114,295,مرکزی,1,3
1115,325,سیروان,6,3
1116,325,مرکزئ,3,3
1117,286,چهاردولی,4,3
1118,286,دلبران,5,3
1119,286,سریش آباد,3,3
1120,286,مرکزئ,2,3
1121,311,مرکزئ,1,3
1122,342,مرکزئ,7,3
1123,367,مرزداران,1,3
1124,367,مرکزئ,2,3
1125,343,چلو,2,3
1126,343,مرکزی,3,3
1127,312,مرکزی,1,3
1128,368,خاروانا,1,3
1129,368,مرکزی,2,3
1130,325,کلاترزان,4,3
1131,295,جزمان,2,3
1132,296,مرکزی,1,3
1133,298,مرکزئ,3,3
1134,191,قلعه قاضی,6,3
1135,191,مرکزئ,4,3
1136,191,هرمز,7,3
1137,308,شیبکوه,2,3
1138,308,کیش,3,3
1139,308,مرکزئ,5,3
1140,308,مهران,6,3
1141,341,مرکزئ,2,3
1142,337,مرکزئ,2,3
1143,307,رودبنه,4,3
1144,307,مرکزئ,2,3
1145,306,اطاقور,2,3
1146,305,زنده رود,4,3
1147,305,مرکزی,3,3
1148,304,مرکزی,1,3
1149,303,پیربکران,1,3
1150,303,قهدریجان,3,3
1151,298,جوادآباد,2,3
1152,310,مرکزی,1,3
1153,310,صفا دشت,2,3
1154,299,مرکزی,1,3
1155,300,مرکزی,1,3
1156,301,مرادلو,4,3
1157,283,بندرامام خمینی,1,3
1158,301,قصابه,5,3
1159,346,موران,5,3
1160,346,مرکزئ,4,3
1161,302,مرکزی,3,3
1162,317,نوبندگان,4,3
1163,317,مرکزی,3,3
1164,303,مرکزی,2,3
1165,301,ارشق,1,3
1166,174,ویس,2,3
1167,312,چهاردانگه,2,3
1168,339,نظرکهریزی,3,3
1169,169,مرکزی,1,3
1170,321,قهستان,1,3
1171,321,گزیک,2,3
1172,321,مرکزئ,3,3
1173,320,زهان,2,3
1174,320,شاسکوه,3,3
1175,320,مرکزی,1,3
1176,254,مرکزئ,2,3
1177,319,گنبکی,1,3
1178,318,دهرم,2,3
1179,318,مرکزی,1,3
1180,317,ششده وقره بلاغ,1,3
1181,317,شیبکوه,2,3
1182,253,مرکزی,1,3
1183,322,کوهسار,2,3
1184,316,بیستون,1,3
1185,315,چشمه ساران,1,3
1186,314,امام,4,3
1187,314,زیویه,1,3
1188,314,سرشیو,3,3
1189,314,مرکزئ,2,3
1190,325,حسین آباد,5,3
1191,340,انگوران,1,3
1192,340,مرکزی,2,3
1193,353,کهن آباد,2,3
1194,353,مرکزی,1,3
1195,341,امیراباد,1,3
1196,162,مرکزی,1,3
1197,365,زیرآب,3,3
1198,365,مرکزئ,2,3
1199,316,مرکزی,2,3
1200,323,وزینه,2,3
1201,323,مرکزئ,1,3
1202,99,نصرت آباد,3,3
1203,33,حویق,6,3
1204,33,کرگان رود,4,3
1205,33,مرکزئ,3,3
1206,337,سردارجنگل,3,3
1207,226,مرکزی,1,3
1208,336,مرکزی,1,3
1209,335,قلعه شاهین,2,3
1210,335,مرکزی,1,3
1211,334,کلیایی,2,3
1212,333,تلنگ,3,3
1213,333,ساربوک,2,3
1214,333,مرکزی,1,3
1215,332,زرآباد,1,3
1216,63,مرکزی,2,3
1217,331,سیلاخور,1,3
1218,331,مرکزی,2,3
1219,330,سوری,1,3
1220,324,مرکزی,2,3
1221,324,قره چای,1,3
1222,326,مرکزی,1,3
1223,326,کمره,2,3
1224,225,مرکزی,2,3
1225,338,مرکزی,2,3
1226,364,مرکزی,1,3
1227,338,شعیبیه,3,3
1228,327,فتح المبین,3,3
1229,327,شاوور,1,3
1230,328,محمله,1,3
1231,329,مرکزی,1,3
1232,329,راهگان,2,3
1233,246,مشهدمرغاب,1,3
1234,327,مرکزی,2,3
1235,369,انزل,1,3
1236,364,نارنجستان,2,3
1237,363,مرکزی,1,3
1238,350,مرکزی,1,3
1239,349,صالح آباد,2,3
1240,349,مرکزئ,3,3
1241,175,شاهرود,3,3
1242,175,مرکزئ,4,3
1243,348,سبلان,2,3
1244,348,مرکزی,1,3
1245,347,فیروز,2,3
1246,347,مرکزئ,1,3
1247,346,انگوت,1,3
1248,201,معمولان,2,3
1249,345,چگنی,1,3
1250,345,شاهیوند,2,3
1251,185,مانه,2,3
1252,350,گچی,2,3
1253,185,مرکزئ,3,3
1254,344,مرکزی,2,3
1255,343,آبژدان,1,3
1256,188,مرکزی,1,3
1257,342,روداب,5,3
1258,342,ششتمد,6,3
1259,164,خمام,1,3
1260,164,سنگر,2,3
1261,164,کوچصفهان,3,3
1262,164,لشت نشاء,4,3
1263,164,مرکزئ,5,3
1264,313,پره سر,1,3
1265,313,مرکزئ,2,3
1266,480,مرکزی,2,3
1267,339,مرکزی,2,3
1268,344,جایزان,1,3
1269,351,مرکزی,1,3
1270,351,کارزان,2,3
1271,180,موسیان,3,3
1272,362,سلمانشهر,2,3
1273,362,کلار,3,3
1274,362,مرکزی,1,3
1275,107,مرکزئ,4,3
1276,361,مرکزی,1,3
1277,360,اشکنان,3,3
1278,360,چاه ورز,5,3
1279,360,علامرودشت,4,3
1280,360,مرکزی,1,3
1281,359,درودزن,5,3
1282,358,مرکزئ,2,3
1283,357,خاوران,5,3
1284,357,فشاپویه,2,3
1285,357,قلعه نو,6,3
1286,357,کهریزک,3,3
1287,357,مرکزئ,4,3
1288,356,رودبارقصران,1,3
1289,180,مرکزئ,2,3
1290,180,سراب میمه,4,3
1291,180,زرین آباد,1,3
1292,147,مرکزئ,5,3
1293,147,رضویه,6,3
1294,352,مرکزی,2,3
1295,363,تالارپی,2,3
1296,354,میمه,2,3
1297,186,وردشت,4,3
1298,366,مرکزئ,2,3
1299,366,ارجمند,1,3
1300,355,مرکزئ,2,3
1301,355,جوقین,3,3
1302,356,لواسانات,2,3
1303,354,مرکزی,3,3
1304,257,مرکزی,1,3
1305,369,سیلوانه,2,3
1306,448,خرقان,1,3
1307,382,مرکزئ,3,3
1308,380,محمدیار,3,3
1309,311,موچش,2,3
1310,379,خاوومیرآباد,1,3
1311,379,سرشیو,2,3
1312,379,مرکزئ,3,3
1313,378,صوغان,2,3
1314,377,خرانق,1,3
1315,376,صالح آباد,3,3
1316,376,لالجین,1,3
1317,376,مرکزی,2,3
1318,375,قلقل رود,1,3
1319,375,مرکزی,2,3
1320,374,شاهنجرین,1,3
1321,382,مرحمت آباد,4,3
1322,374,مرکزی,2,3
1323,373,مرکزی,3,3
1324,372,پیشخور,2,3
1325,306,کومله,3,3
1326,306,مرکزئ,1,3
1327,371,شاندرمن,1,3
1328,371,مرکزئ,2,3
1329,370,جاپلق,1,3
1330,370,مرکزی,2,3
1331,437,دیهوک,3,3
1332,437,مرکزئ,2,3
1333,434,نازیل,2,3
1334,381,پلان,4,3
1335,381,مرکزی,2,3
1336,396,جوزار,6,3
1337,373,سردرود,1,3
1338,396,دشمن زیاری,5,3
1339,382,باروق,5,3
1340,394,بیلوار,8,3
1341,391,مرکزئ,2,3
1342,391,نشتا,3,3
1343,287,سرولایت,3,3
1344,287,مرکزئ,4,3
1345,369,صومائ برادوست,3,3
1346,369,مرکزئ,4,3
1347,297,مرکزئ,1,3
1348,390,جنت آباد,2,3
1349,390,مرکزی,1,3
1350,389,قلندرآباد,1,3
1351,389,مرکزئ,2,3
1352,292,پیشین,1,3
1353,292,مرکزی,3,3
1354,388,مرکزی,4,3
1355,394,فیروزاباد,3,3
1356,387,الوارگرمسیری,1,3
1357,302,میمند,4,3
1358,386,افزر,1,3
1359,386,مرکزی,2,3
1360,450,نصرآباد,3,3
1361,385,بایک,1,3
1362,385,جلگه رخ,7,3
1363,385,کدکن,5,3
1364,385,مرکزئ,6,3
1365,384,چغامیش,3,3
1366,384,سردشت,1,3
1367,384,شهیون,4,3
1368,291,یزدان آباد,3,3
1369,383,سومار,1,3
1370,383,مرکزی,2,3
1371,387,مرکزی,2,3
1372,396,ماهورمیلانی,2,3
1373,396,مرکزی,3,3
1374,409,کوشکنار,1,3
1375,410,مرکزئ,2,3
1376,408,گلدشت,2,3
1377,408,مرکزی,1,3
1378,407,داشلی برون,2,3
1379,406,سیه رود,1,3
1380,406,مرکزی,2,3
1381,405,شادیان,1,3
1382,405,مرکزی,2,3
1383,404,گرمادوز,2,3
1384,404,مرکزی,1,3
1385,447,نوبران,4,3
1386,403,زالیان,3,3
1387,403,سربند,2,3
1388,403,قره کهریز,4,3
1389,410,بهاران,3,3
1390,454,دوآب صمصامی,3,3
1391,402,مرکزی,1,3
1392,402,ناغان,2,3
1393,401,روددشت,5,3
1394,401,فلارد,1,3
1395,477,مرکزی,1,3
1396,400,آهوران,6,3
1397,400,بنت,1,3
1398,400,لاشار,4,3
1399,475,مرکزی,4,3
1400,399,حناء,2,3
1401,399,مرکزی,1,3
1402,398,مرکزی,2,3
1403,398,مزایجان,3,3
1404,470,مهرگان,6,3
1405,454,مرکزی,2,3
1406,422,مرکزی,1,3
1407,422,لوه,2,3
1408,411,مرکزئ,2,3
1409,409,مرکزئ,2,3
1410,397,لیردف,3,3
1411,397,مرکزئ,2,3
1412,421,احمدئ,3,3
1413,421,فارغان,1,3
1414,289,طرهان,2,3
1415,289,کوهنانی,4,3
1416,289,مرکزی,3,3
1417,420,امامزاده عبدالله,4,3
1418,420,دابودشت,3,3
1419,419,رغیوه,1,3
1420,419,مرکزی,2,3
1421,418,چم خلف عیسی,2,3
1422,418,مرکزی,1,3
1423,417,مرکزی,2,3
1424,471,مرکزی,3,3
1425,416,گرکن جنوبی,2,3
1426,411,پیشکمر,3,3
1427,412,مرکزئ,1,3
1428,412,بفروییه,3,3
1429,413,جرقویه علیا,4,3
1430,413,جرقویه سفلی,1,3
1431,413,بن رود,5,3
1432,391,خرم آباد,4,3
1433,467,مهاباد,3,3
1434,414,کشکوئیه,3,3
1435,414,فردوس,5,3
1436,435,مرکزئ,2,3
1437,415,مرکزی,3,3
1438,415,انارک,1,3
1439,416,مرکزی,1,3
1440,467,مرکزی,1,3
1441,392,مرکزی,3,3
1442,392,حمیل,1,3
1443,393,مرکزی,1,3
1444,433,بازرگان,5,3
1445,433,مرکزئ,4,3
1446,432,خلیفان,1,3
1447,432,مرکزئ,2,3
1448,431,دهفری,1,3
1449,431,مرکزی,2,3
1450,430,مرکزئ,2,3
1451,429,مرکزی,1,3
1452,428,کلباد,1,3
1453,428,مرکزئ,2,3
1454,427,سرخرود,1,3
1455,427,مرکزئ,2,3
1456,426,گهرباران,2,3
1457,426,مرکزی,1,3
1458,270,مرکزئ,2,3
1459,263,مرکزئ,1,3
1460,437,دستگردان,1,3
1461,271,مرکزی,1,3
1462,451,عنبر,5,3
1463,451,گلگیر,4,3
1464,451,مرکزی,3,3
1465,345,ویسیان,3,3
1466,452,بیرانوند,3,3
1467,452,پاپی,2,3
1468,453,خورگام,4,3
1469,453,رحمت آباد و بلوکات,1,3
1470,453,عمارلو,2,3
1471,453,مرکزئ,3,3
1472,478,چابکسر,4,3
1473,478,رحیم آباد,2,3
1474,263,مود,2,3
1475,434,مرکزی,1,3
1476,434,گوهرکوه,3,3
1477,435,کوهساران,1,3
1478,448,مرکزی,2,3
1479,447,مرکزی,3,3
1480,315,مرکزئ,2,3
1481,446,مرکزئ,2,3
1482,446,وشمگیر,1,3
1483,445,مرکزئ,1,3
1484,445,نوکنده,2,3
1485,444,سیجوال,3,3
1486,444,مرکزئ,2,3
1487,443,فندرسک,1,3
1488,443,مرکزئ,2,3
1489,442,کمالان,2,3
1490,442,مرکزئ,1,3
1491,441,مرکزئ,1,3
1492,440,شاندیز,2,3
1493,440,طرقبه,1,3
1494,439,مرکزئ,2,3
1495,361,هنزا,2,3
1496,436,مینو,2,3
1497,436,مرکزی,1,3
1498,438,مرکزی,1,3
1499,438,گمبوعه,2,3
1500,281,مرکزی,3,3
1501,477,ریگ ملک,3,3
1502,359,مرکزی,4,3
1503,359,کامفیروز,3,3
1504,359,سیدان,6,3
1505,450,مرکزئ,2,3
1506,450,پائین جام,5,3
1507,450,بوژگان,4,3
1508,439,میان ولایت,3,3
1509,359,کامفیروز شمالی,7,3
1510,449,مرکزی,1,3
1511,477,لادیز,2,3
1512,476,بیدشهر,2,3
1513,258,مرکزی,3,3
1514,461,سورنا,1,3
1515,296,میانکوه,2,3
1516,460,بلداجی,4,3
1517,460,گندمان,2,3
1518,460,مرکزی,3,3
1519,459,شیدا,2,3
1520,459,مرکزی,1,3
1521,458,ارمند,2,3
1522,458,مرکزی,1,3
1523,457,زاینده رود,2,3
1524,457,مرکزی,1,3
1525,456,فرخشهر,6,3
1526,456,لاران,5,3
1527,258,فورگ,4,3
1528,456,مرکزی,2,3
1529,455,جونقان,4,3
1530,455,مرکزی,2,3
1531,454,بازفت,1,3
1532,275,مرکزی,1,3
1533,425,بهمئی گرمسیرئ,1,3
1534,425,مرکزئ,2,3
1535,424,کبگیان,5,3
1536,268,شهداد,2,3
1537,268,گلباف,3,3
1538,268,ماهان,4,3
1539,423,سرخه,1,3
1540,395,مرکزئ,1,3
1541,261,موگرمون,2,3
1542,393,زیلایی,2,3
1543,455,بابا حیدر,3,3
1544,462,مرکزی,3,3
1545,462,خسروشاه,4,3
1546,463,مرکزی,1,3
1547,476,مرکزی,1,3
1548,475,بهمن صغاد,5,3
1549,274,کوهین,7,3
1550,274,مرکزئ,5,3
1551,474,جعفراباد,1,3
1552,474,خلجستان,2,3
1553,473,برزک,5,3
1554,473,قمصر,2,3
1555,473,مرکزی,3,3
1556,473,نیاسر,4,3
1557,472,مرکزی,1,3
1558,471,باغ بهادران,1,3
1559,269,مرکزی,2,3
1560,470,بم پشت,5,3
1561,470,جالق,1,3
1562,470,مرکزی,4,3
1563,301,مرکزئ,2,3
1564,464,مرکزی,2,3
1565,464,تیکمه داش,1,3
1566,465,ممقان,2,3
1567,465,گوگان,1,3
1568,465,حومه,3,3
1569,466,بروات,7,3
1570,266,مرکزی,2,3
1571,184,نگار,4,3
1572,468,مرکزئ,1,3
1573,468,کوراییم,2,3
1574,469,ویلکیج,1,3
1575,469,مرکزئ,2,3
1576,469,عنبران,3,3
1577,301,مشکین شرقی,3,3
1578,467,زواره,2,3
1579,237,یونسی,2,3
1580,481,اسالم,2382,5
1581,490,طسوج,2,4
1582,491,بادوله,2818,5
1583,491,کاکی,2131,5
1584,491,چغاپور,1,4
1585,491,کاکی,2,4
1586,491,کبگان,3,4
1587,492,خورموج,1521,5
1588,492,خورموج,1,4
1589,492,مرکزئ,3,4
1590,493,آبدان,2484,5
1591,493,آبدان,1,4
1592,1050,نصراباد,4,4
1593,494,نیر,1556,5
1594,490,شنبه,1,4
1595,494,بنادکوک,1,4
1596,495,درآگاه,1,4
1597,495,طارم,2,4
1598,497,رویدر,2005,5
1599,497,رودبار,1,4
1600,497,رویدر,2,4
1601,512,پل,2939,5
1602,512,خمیر,1564,5
1603,512,خمیر,1,4
1604,512,کهورستان,2,4
1605,498,بیکاء,2006,5
1606,498,برنطین,2,4
1607,498,بیکاه,1,4
1608,499,بالاشهر,2911,5
1609,495,حاجی اباد,1566,5
1610,490,شنبه,2050,5
1611,489,زیارت,5,4
1612,489,دالکی,4,4
1613,514,پالیزان,2,4
1614,514,مراوه تپه,1,4
1615,496,دوزین,2883,5
1616,496,سرگل,2,4
1617,496,گرو,1,4
1618,482,مینودشت,1188,5
1619,482,چهل چائ,1,4
1620,482,قلعه قافه,2,4
1621,483,رانکوه,2519,5
1622,483,سمام,1,4
1623,484,تنگ ارم,2618,5
1624,484,ارم,1,4
1625,484,دهرود,2,4
1626,485,آب پخش,2308,5
1627,485,درواهی,1,4
1628,485,دشتی اسماعیل خانی,2,4
1629,486,بوشکان,2817,5
1630,486,کلمه,2619,5
1631,486,بوشکان,1,4
1632,486,پشتکوه,2,4
1633,487,سعد آباد,1519,5
1634,487,وحدتیه,2482,5
1635,487,زیرراه,1,4
1636,487,وحدتیه,2,4
1637,488,شبانکاره,2157,5
1638,488,شبانکاره,2,4
1639,489,برازجان,1520,5
1640,489,دالکی,2369,5
1641,489,حومه,3,4
1642,499,جغین جنوبی,2,4
1643,499,جغین شمالی,1,4
1644,500,زیارتعلی,2663,5
1645,500,رودخانه,1,4
1646,509,حسامی,2095,5
1647,509,کره ای,2557,5
1648,509,توجردی,1,4
1649,509,سرچهان,2,4
1650,510,زاهدان,1451,5
1651,510,زاهدان 1,1681,5
1652,510,زاهدان 2,1682,5
1653,510,زاهدان 3,1683,5
1654,510,زاهدان 4,2862,5
1655,510,زاهدان 5,2863,5
1656,510,چشمه زیارت,1,4
1657,511,ابوحمیظه,2796,5
1658,511,سوسنگرد,1284,5
1659,511,کوت سیدنعیم,2795,5
1660,511,الله اکبر,1,4
1661,511,حومه شرقی,2,4
1662,511,حومه غربی,3,4
1663,513,رامشیر,1286,5
1664,513,عبدلیه شرقی,1,4
1665,513,عبدلیه غربی,2,4
1666,547,مشراگه,2719,5
1667,547,آزاده,1,4
1668,547,مشراگه,2,4
1669,548,ابوالفارس,1,4
1670,548,سه تلون,2,4
1671,549,رود زرد ماشین,2929,5
1672,549,جره,1,4
1673,549,ماماتین,2,4
1674,584,سلطان آباد,2921,5
1675,508,باغ صفا,1,4
1676,514,مراوه,2498,5
1677,508,ارژنگ,2,4
1678,507,سرناباد,1,4
1679,500,رودخانه بر,3,4
1680,500,مسافرآباد,2,4
1681,501,کانی سور,2458,5
1682,501,بوالحسن,3,4
1683,501,کانی سور,1,4
1684,501,نمه شیر,2,4
1685,502,بوئین سفلی,2459,5
1686,502,بوئین,1,4
1687,502,ننور,3,4
1688,503,بابارشانی,2460,5
1689,503,پیرتاج,2785,5
1690,503,بابارشانی,1,4
1691,503,پیرتاج,2,4
1692,503,خسروآباد,3,4
1693,504,یاسوکند,2190,5
1694,504,طغامین,1,4
1695,504,کرانی,2,4
1696,504,گرگین,3,4
1697,505,بیجار,1455,5
1698,505,توپ آغاج,2784,5
1699,505,حومه,1,4
1700,505,خورخوره,2,4
1701,505,سیاه منصور,6,4
1702,505,سیلتان,4,4
1703,506,اردکان,1304,5
1704,506,خفری,1,4
1705,506,شش پیر,3,4
1706,506,کمهر,2,4
1707,507,هماشهر,2711,5
1708,507,همایجان,3,4
1709,584,رستم آباد,2,4
1710,530,گلی داغ,1,4
1711,530,گلیداغ,2885,5
1712,522,سعادت شهر,1322,5
1713,522,سرپنیران,1,4
1714,522,کمین,2,4
1715,523,دوزه,2707,5
1716,523,پشت پر,1,4
1717,523,پل به بالا,2,4
1718,523,پل به پایین,3,4
1719,524,قطب آباد,2178,5
1720,524,علویه,1,4
1721,524,قطب آباد,2,4
1722,1324,پیشخور,1,4
1723,1324,زردشت,2,4
1724,525,فامنین,2192,5
1725,521,مادرسلیمان,2,4
1726,525,خرمدشت,1,4
1727,526,شیرین سو,2470,5
1728,526,شیرین سو,1,4
1729,526,مهربان علیا,2,4
1730,527,گل تپه,2469,5
1731,527,علیصدر,1,4
1732,527,گل تپه,2,4
1733,527,مهربان سفلی,3,4
1734,528,کبودرآهنگ,1473,5
1735,528,حاجیلو,1,4
1736,528,راهب,2,4
1737,528,سبزدشت,3,4
1738,528,سرداران,7,4
1739,528,کوهین,5,4
1740,525,مفتح,2,4
1741,521,ابوالوردی,1,4
1742,521,مادرسلیمان,2783,5
1743,520,کوشک هزار,2,4
1744,717,پسکوه,2,4
1745,665,صفی آباد,2,4
1746,618,اسفراین,1349,5
1747,618,آذرئ,1,4
1748,618,دامن کوه,2,4
1749,618,روئین,4,4
1750,618,زرق آباد,3,4
1751,618,میلانلو,5,4
1752,617,حصارگرمخان,2431,5
1753,617,گرمخان,1,4
1754,669,قوچان عتیق,4,4
1755,616,رزق آباد,1,4
1756,616,قلعه بالا,2,4
1757,607,کاشمر,1381,5
1758,607,بالاولایت,1,4
1759,607,پائین ولایت,2,4
1760,516,شهرزو,2609,5
1761,516,پساکوه,1,4
1762,516,زاوین,2,4
1763,517,کلات,1391,5
1764,517,کبودگنبد,1,4
1765,517,هزارمسجد,2,4
1766,518,بررود,1,4
1767,518,تکاب,2,4
1768,1403,مزایجان,2,4
1769,519,بانش,1,4
1770,519,هفت خان,2,4
1771,520,بیضا,2503,5
1772,520,بیضاء,1,4
1773,529,ازندریان,2253,5
1774,529,جوکار,2468,5
1775,529,المهدی,1,4
1776,529,ترک غربی,3,4
1777,539,گلوگاه,2390,5
1778,539,سجادرود,1,4
1779,633,دنباله رودشمالی,2,4
1780,633,دهدز,3,4
1781,540,سوسن شرقی,1,4
1782,540,سوسن غربی,2,4
1783,541,ایذه,1274,5
1784,541,پیان,1,4
1785,541,حومه شرقی,2,4
1786,625,گلمکان,3,4
1787,542,چناران,1386,5
1788,542,بقمج,3,4
1789,542,چناران,1,4
1790,542,رادکان,2,4
1791,543,کندر,2656,5
1792,543,ششطراز,1,4
1793,543,کویر,2,4
1794,544,خلیل آباد,1380,5
1795,544,حومه,1,4
1796,544,رستاق,2,4
1797,545,قاسم آباد,2439,5
